Tweet,sentiment
 stephenbright four hundr bill sit mitch mcconnell’ desk includ financ support hurt due coronaviru wo…,Nagative
 news8 monro counti depart public health confirm saturday five hundr fifteen new coronaviru case zero new death in…,Storngly Nagative
 mickst46 advanc respiratori support covid19 practic chang evid need via convers…,Positive
ye safeti extend beyond life death not expect controversi terrifi effects…,Nagative
An ongo disast test trace central get top coronaviru tori ideolog privatisa…,Positive
 repthomasmassi whi peopl insist infect subsequ recoveri viru doesn’t leav peopl high…,Neutral
 joncoopertweet In first interview joe biden nation secur advi jake sullivan lay plan world transfor…,Neutral
 thetrumptress point evid c19 creat excess death total death number not normal death n…,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 repthomasmassi whi peopl insist infect subsequ recoveri viru doesn’t leav peopl high…,Neutral
 pdazzlelisci american peopl paid vaccin moderna vaccin one hundr taxpay fund compani liter spent…,Neutral
 kare11 use mannequin distanc one foot three feet six feet apart mayo clinic measur amount respiratori droplets…,Neutral
 busi justin trudeau alreadi among enthusiast champion govern spend deliv anoth dose stimulu t…,Storngly Positive
 curtmweil second straight week fsu footbal game postpon day game nole set host…,Positive
thi make simultan heartbroken endur year enrag incompetent…,Storngly Nagative
 georebekah see expert opinion school close stay close winter,Neutral
 jjcwow bori johnson set date coronaviru tier lift PM fight huge tori revolt countri demand fair prime mi…,Positive
studi find ‘singl largest driver’ coronaviru misinform trump,Neutral
 barkiologist whi focu fight coronaviru kill hundr thousand us spend time gutting…,Storngly Nagative
 meghamohan like new zealand taiwan germani finland femal led countri prai quick deci respon coronavi…,Positive
saturday’ coronaviru updat six thousand two hundr seventyseven new case seventynin new death report read,Storngly Nagative
 stevehiltonx kind sick joke democrat lockdown leader shut small busi allow giant corpor like…,Positive
US ‘inequ autopilot’ – biden treasuri pick help chang cour,Positive
 maxinesyk As south dakota take handsoff approach coronaviru nativ american feel vulner,Neutral
 reuter coronaviru death hit new daili record greec,Storngly Nagative
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
dure pandem social distanc even gym Im not sure tyson vs jone Jr safely…,Nagative
 andyostroy covid19 rage outofcontrolrisk healthliv strangl economi threaten nation secur ca…,Storngly Nagative
 jaketapp US round corner calam expert say covid19 death project doubl soon,Storngly Nagative
If hasidim would internet bah covid nyc updat illeg midtown club nearl…,Neutral
oregon report one thousand six hundr seventyfour new coronaviru case today new high,Neutral
look antibodi specif receptor bind domain rbd — dock coronaviru spike prote…,Neutral
 lozzafox call end western democrat valu politician sportsmen polic queue take knee protest aga…,Nagative
 busi latest coronaviru pandem,Neutral
 washingtonpost post editori board US ensur suppli coronaviru vaccin must help provid the…,Positive
zachwein clear commun govt trust peopl follow govt instruct mask social…,Storngly Positive
 gilesyb rishi sunak reveal forecast suggest coronaviru leav economi three smaller two thousand twentyf previou expect tha…,Neutral
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
 ellenbarrynyt countri famili pull kid public school No nation statist yet enrollment…,Nagative
roger goodel nfl front offic We wont let coronaviru derail season coronaviru,Positive
 leonalioness6 told coronaviru joke earlier luckili one got,Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
combat workplac bia saturdaymotiv saturday saturdaythought saturdayvibes…,Neutral
 maxinesyk As south dakota take handsoff approach coronaviru nativ american feel vulner,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 algerwin without coronaviru outbreak economi fire No mail vote fraud trump crui easi win T…,Storngly Nagative
 brianklaa grim mileston first time US record two hundr thousand new coronaviru case singl day japan…,Storngly Nagative
 yaneerbaryam hospit ratio,Neutral
 senkamalaharri californian remind open enrol sign health insur start avail throug…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
latest coronaviru pandem,Neutral
charl spurgeon respond health crisi day thi sermon spurgeon even though ad…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 georebekah see expert opinion school close stay close winter,Neutral
renesonc fatemperor sever second wave present move countri lol second wave…,Positive
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
 utobian astrazeneca coronaviru vaccin fail anim trial proceed human trial anyway In human vaccin cause…,Storngly Nagative
 sylvesterturn know tyson jone fight tonight Be care plan attend watch parti person I…,Positive
 talkradio mike parri Im fed back teeth treat like child nanni state run bori johnson new c…,Storngly Positive
fraser21 tbf not disinform tweet respon nevertheless think combin…,Neutral
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
 kaivanshroff new trump spent twenti presid golf cour two hundr sixtyf thousand american die coronavir…,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 juddlegum one massiv spike coronaviru case across countri NO major retail reinstat hazard pay this…,Storngly Nagative
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 peterjuk state victoria control coronaviru — ignor right wing shock jock paid libertarian denialist the…,Nagative
drtomfrieden rememb bollock covid measur use flaw test method produc fal p…,Neutral
 thehil nevada counti commiss accu use coronaviru relief money person expen …,Positive
 yhwhuniv first goodfriday🎚 one greatest event histori resurrectionsunday day save wo…,Storngly Positive
wscottgordon montgomeryflim phila76 cahtaahaht adamscheft peopl gener shouldnt wear bandanas…,Neutral
 hiral4congress “if action not immedi takenit risk catastropheth worst natur disast state ever experie…,Storngly Nagative
 voanew indian prime minist narendra modi tour three countri lead vaccin develop manufactur site saturda…,Neutral
mimilife2014 wordysnerdi timmurtaugh joebiden trump say woodward book like play cor…,Storngly Positive
 voanew indian prime minist narendra modi tour three countri lead vaccin develop manufactur site saturda…,Neutral
 thehil first dose pfizer coronaviru vaccin flown US belgium report,Neutral
 mlevittnp2013 If true estim five million five hundr thirti thousand year life lost school closur far exc immedi total year l…,Positive
 stephenbright four hundr bill sit mitch mcconnell’ desk includ financ support hurt due coronaviru wo…,Nagative
 jerusalempost today age coronaviru landscap architect see not need landscap space place u…,Neutral
 reuter coronaviru death hit new daili record greec,Storngly Nagative
prevent spread coronaviru extinguish tradit holiday cheer illinoi capitol S…,Storngly Positive
america elect unrest coronaviru rise antisemit domin headlin much two thousand twenti but…,Neutral
therealjohnhcox new lock start today wiht curfew enforc,Neutral
 cdcgov tire covid19 fact covid19 not tire us thi pandem isnt amp case still rise ac…,Neutral
 cnn two dozen peopl test posit covid19 particip youth basketb tournament month g…,Neutral
coronaviru doesn’t exist don’t want tax rai starter pack,Positive
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
 repsforbiden take coronaviru vaccin,Neutral
play african affair radio adonai ft castro sarkodi tune live nonstop african music…,Neutral
meanwhil covid19 pandem usa last updat novemb twentyeight two thousand twenti two thousand three hundr fortytwo gmt total cases…,Neutral
 kamalaharri small busi especi black minorityown busi urgent need relief surviv effect coronavi…,Storngly Positive
