Tweet,sentiment
 cnni four year ago stranger accident invit thanksgiv dinner via text messag wanda dench jamal hinton celebr…,Negative
 kylegriffin1 wyom governor resist call mask mandat now coronaviru,Neutral
 cnni four year ago stranger accident invit thanksgiv dinner via text messag wanda dench jamal hinton celebr…,Negative
 danpriceseattl disney lay 32000 worker issu 15b dividend ceo temporarili cut compens 5 amp make 1242x…,Negative
 9newsmelb victoria offici elimin covid19 twentyeight consecut day zero coronaviru case tasmania border reo…,Neutral
 lsd122070 pleas prayer warrior our sweet friend john taken ER test posit coronaviru week ago h…,Strongly Positive
 larryeld these data analys suggest contrast people’ assumpt number death covid19 not alarmin…,Strongly Negative
 bestforbritain thin deal 4 gdp No deal 6 gdp US deal 002 gdp thi brexit govt figur and p…,Negative
 time In unpreced year music industri tour paus concert cancel bt adapt new restrictions…,Negative
 telegraphworld photo ghastli sight set social media abuzz one twitter user dub two thousand twenti year zombi mut…,Neutral
coronaviru new york governor cuomo call US suprem court religi gather rule irrelev,Neutral
 dailycal sanford health ceo resign after say he’ immun To coronaviru call mask ‘symbol gesture’,Negative
 nbcnightlynew peopl tri kill coronaviru ultraviolet germicid lamp may risk pain eye injuri arent…,Strongly Negative
 afneil scotland’ covid death rate prompt question sturgeon’ strategi via FT left unment scotland’ first minist w…,Strongly Negative
 bnodesk break australia victoria state report zero new case 28th day reach benchmark coronaviru elimin,Positive
 lionelmedia thi trump successor nobodi immedi trump administr thi man,Positive
 unhcrbgd refuge women face ‘shadow pandemic’ violenc increas viru resurg nytim In cox’ bazar 42 res…,Neutral
 allenelectr briangpowel magbermut gizadeathstar retract 5G technolog induct coronaviru skin cell …,Neutral
 fox5dc american warn coronaviru vaccin side effect medic expert say,Negative
 appolit when covid19 pandem began georgia republican sen david perdu sold 5 million worth stock compani w…,Positive
california texa shatter singleday nationwid record new coronaviru case,Neutral
 abcmelbourn melbourn emerg physician sparni tell latrioli emot day victoria reach twentyeight day new c…,Positive
jobless claim rose second straight week 778000 nationwid surg viru case show wei…,Positive
 jenniferjjacob vietnam 1300 case regard robert o’brien’ deleg coronaviru vector restrict t…,Negative
well elizabeth sixti day coronaviru gone pass four time over🙄🙄 rhooc,Neutral
seven thing know texa intend parcel limit suppli coronaviru vaccin,Neutral
huguenothous the gov covid info site imposs navig you cant search text properli It looks…,Neutral
 kylegriffin1 wyom governor resist call mask mandat now coronaviru,Neutral
justic sonia sotomayor blast conserv colleagu bar newyork state reimposing…,Neutral
 reuter sao paulo may use sinovac vaccin without brazil regul approv governor say,Neutral
goldman cut fourthquart firstquart gdp forecast cite covid resurg,Negative
 nytim break new the suprem court block new york’ virusimpos limit religi servic justic ami coney barrett was…,Negative
LA counti report anoth 5087 coronaviru case thanksgiv dine restrict kick,Negative
 darrenburkesyn will coronaviru vaccin,Neutral
 frankkhaliduk london place tier two coronaviru restrict lockdown end decemb 2 mean chelsea fan r…,Negative
daili covid19 death US soon doubl expert say,Strongly Negative
 kylegriffin1 wyom governor resist call mask mandat now coronaviru,Neutral
 jaketapp In photo american wait food bank thanksgiv axio,Neutral
 sethn12 ignor trump It not exagger say crimin liabl mass american death thi today “I enc…,Strongly Negative
 johnosullpsi We cant allow coronaviru polit dictat scienc via johnosullpsi,Negative
ntd new live seem pretti decent just call coronaviru ccp viru lmao,Neutral
ireland set reopen restaur gastropub dec 7 report via reuter,Neutral
 schneiderhom If amazon ceo jeff bezo gave everi amazon worker 105000 pandem bonu he’d still rich star…,Strongly Positive
 nzherald latest the covidinfect pakistani cricket identifi now hotel guest say player repeatedli flouted…,Neutral
word trump tell lie even soon rid least white hous concer…,Neutral
 kylegriffin1 wyom governor resist call mask mandat now coronaviru,Neutral
 tulippenney new trial oxford vaccin order effect older peopl doubt,Neutral
 texascovid novemb 26th two thousand twenti new case 12423 new fatal two hundr six hospit 8706 121 prior day hospit capaci…,Strongly Negative
 davidcosloff societi coronaviru never happen,Neutral
donald trump urg thanksgiv proclam american “gather despit rage coronaviru pan…,Strongly Negative
As celebr today rememb one aren’t us freerobertvermett…,Neutral
 jenniferjjacob vietnam 1300 case regard robert o’brien’ deleg coronaviru vector restrict t…,Negative
 benioff victoria move closer offici elimin coronaviru twentyfour day new casesprofessor wallac said phasing…,Neutral
 danpriceseattl disney lay 32000 worker issu 15b dividend ceo temporarili cut compens 5 amp make 1242x…,Negative
FT latest UK new coronaviru latest greec extend lockdown intens care demand rises…,Strongly Positive
 washingtonpost trump’ imprint suprem court show conserv effect key coronaviru rule,Neutral
 nbcnightlynew peopl tri kill coronaviru ultraviolet germicid lamp may risk pain eye injuri arent…,Strongly Negative
We carv turkey find wishbon alreadi broken which 2020 turkey…,Negative
the novel coronaviru fundament chang way consum energi fuel around world the extre…,Positive
 dawsonmyrna menar quot overal regardless topic three time often women make wonder dec…,Neutral
 essenview lieu Do believ coronaviru hoax pompeo Im not go comment other say lieu you cant…,Negative
 progintl If amazon ceo jeff bezo gave everi amazon worker 105000 bonu he’d still rich start coronavir…,Strongly Positive
 gregscott84 16 side note rememb novavax creat ebola vaccin appar creat vaccin wuhan…,Neutral
 dhookstead kelli stafford wife detroit lion QB matthew stafford call michigan dictatorship coronaviru restriction…,Neutral
 regionofhalton buy local shop safe haltonon blackfriday wear face cover nonmed mask maintain two metre…,Positive
 schneiderhom If amazon ceo jeff bezo gave everi amazon worker 105000 pandem bonu he’d still rich star…,Strongly Positive
today updat cumul district sixteen zip code report report covid19 case the statewid daili posit…,Neutral
 b52malmet the high court death,Neutral
 jilevin covid19 fact gener handi tool thanksgiv dinner question coronaviru may come love…,Neutral
 jewelthin cum gone dido sort gone trump almost gone just bori johnson coronaviru see next If you…,Neutral
 storyhaikutanka irishrygirl cjdraper 8th entri coronaviru poetri diari relax pass thi…,Positive
 candies2639 florida governor ron desanti accus ‘kill spree’ extend ban citi impos mask mandat sm…,Negative
 texastribun 88 We won’t like see actual case increas thanksgiv exposur second week decemb suc…,Positive
 robdenbleyk dont forget cook turkey medium rare salmonella coronaviruss natur predat,Positive
 statesman break texa broken daili coronaviru case record second day row 14600 new case wednesday A…,Negative
ive test posit coronaviru Im way falkland the thought never see my…,Neutral
 kylegriffin1 wyom governor resist call mask mandat now coronaviru,Neutral
 reuter have highest covid19 rate southeast asia singapor erad viru report fourteen day…,Neutral
 ava she abus polic 11 she pass away covid 14 america fail girl her name honesti hodg https…,Strongly Negative
 scmpnew 15 ‘zero infection’ target covid19 fight stir doubt eightyon new case confirm,Strongly Negative
 tribelaw “when tell stori school alway finish messag hope alway tell one import thing tell them…,Positive
 rexchapman nine month ago today trump coronaviru,Neutral
In noem’ state mask mandat mitig guidelin place…,Neutral
while 54 rule win constitut terrifi four scotu not believ uphold the…,Strongly Positive
 piepony1 fatemperor the straightforward explan antibodi depend enhanc what upset poss…,Negative
mink cull minim coronaviru risk human pop burial denmark,Negative
one covid case athabasca region,Neutral
one covid case athabasca region,Neutral
japan stock set trade lower investor await data china industri profit,Negative
 cbsdenver covid In pueblo hospit push To brink Of capac patient with mild symptom advis To stay home,Neutral
We awar it’ coronaviru drum us where’ stat last year ye…,Neutral
john newton told mp attempt copi success south korean masstest model seen not worth…,Strongly Positive
 juliacarriew “dead mink rise grave denmark rush cull fear coronaviru mutat led thousa…,Strongly Negative
 reuter danish PM tear visit mink farmer whose anim cull,Neutral
canada first vaccin approv could come christma chief health advis say,Neutral
cnnbrk replac coronaviru pandem lockdown left,Neutral
 mercola the number peopl die two thousand twenti averag die previou year thi simpli wouldn’t case if…,Strongly Negative
coronaviru case skyrocket citi By brittani shamma mark guarino jacquelin dupre,Neutral
 goplead powerhungri democrat like cuomo use pandem excus target peopl faith radic restrict I…,Positive
 danpriceseattl disney lay 32000 worker issu 15b dividend ceo temporarili cut compens 5 amp make 1242x…,Negative
 statesman travi counti report five coronaviru death one hundr eighteen new case,Strongly Negative
 notcapnamerica wyoming’ republican governor refus call mask mandat He test posit coronaviru ht…,Neutral
 thefr you’r unelect don’t write polici stop politicis viru odiou littl man don’t hug and kiss your elderly…,Strongly Positive
thelastpersont2 bbcquestiontim want stop though 120 three hundr sixti day die 100 c19…,Strongly Negative
 cnni four year ago stranger accident invit thanksgiv dinner via text messag wanda dench jamal hinton celebr…,Negative
 afp million american defi public health guidelin thursday spend subdu thanksgiv holiday famili friends…,Positive
 jeremymclellan today thank hundr million doctor nurs scientist public health offici coron hea…,Positive
speakerpelosi “combin analys nation state counti congression district level show t…,Neutral
